loan_id,age,gender,education,employment_status,employment_years,dependents,applicant_income,coapplicant_income,total_income,loan_amount,loan_term_months,credit_score,existing_emis,monthly_obligations,dti_ratio,collateral_value,loan_to_value,property_area,loan_status
LN005530,61,Male,Graduate,Business,,1,6664,0.0,6664,10130,24,632.0,1,5868,11.3265,19444.0,0.521,Urban,Rejected
LN005531,62,Female,Not Graduate,Salaried,13.0,0,27970,0.0,27970,61743,60,726.0,0,0,0.4415,90777.0,0.6802,Semiurban,Approved
LN005532,57,Male,Graduate,Business,12.0,0,99177,0.0,99177,400267,360,711.0,1,3560,0.5652,565584.0,0.7077,Rural,Approved
LN005533,36,Female,Graduate,Business,,3,116482,0.0,116482,416523,60,737.0,0,0,0.7152,,1.1171,Rural,Rejected
LN005534,42,Female,Graduate,Self-Employed,0.0,3,31647,0.0,31647,109280,84,479.0,2,10720,4.5578,57259.0,1.9085,Semiurban,Rejected
LN005535,40,Male,Graduate,Salaried,9.0,1,52214,12668.0,64882,212401,360,613.0,4,17428,3.3324,221084.0,0.9607,Semiurban,Rejected
LN005536,63,Male,Graduate,Unemployed,0.0,2,10757,0.0,10757,52209,360,440.0,0,0,0.1618,108148.0,0.4828,Semiurban,Rejected
LN005537,47,Male,Graduate,Salaried,9.0,3,57177,0.0,57177,97698,84,536.0,2,19371,4.3096,69583.0,1.404,Semiurban,Rejected
LN005538,61,Female,Graduate,Self-Employed,12.0,2,84591,7773.0,92364,287964,180,673.0,2,21768,3.0359,716666.0,0.4018,Rural,Approved
LN005539,36,Female,Graduate,Salaried,9.0,3,46001,0.0,46001,224966,60,610.0,2,15577,5.0415,433080.0,0.5195,Rural,Rejected
LN005540,54,Female,Not Graduate,Business,,0,66839,0.0,66839,161659,180,707.0,2,10517,2.0494,120452.0,1.3421,Urban,Rejected
LN005541,52,Male,Graduate,Salaried,12.0,1,44630,17983.0,62613,101129,60,674.0,0,0,0.3229,159194.0,0.6353,Rural,Approved
LN005542,46,Female,Graduate,Self-Employed,4.0,2,79709,0.0,79709,252206,180,494.0,1,11721,1.9755,602275.0,0.4188,Urban,Rejected
LN005543,45,Male,Graduate,Salaried,1.0,2,58691,0.0,58691,246406,36,658.0,1,4603,2.3405,181078.0,1.3608,Semiurban,Rejected
LN005544,22,Male,Graduate,Self-Employed,7.0,4,47950,0.0,47950,105674,120,711.0,0,0,0.2202,53716.0,1.9673,Urban,Approved
LN005545,32,Male,Graduate,Business,8.0,3,132292,0.0,132292,313396,240,635.0,0,0,0.1184,245754.0,1.2752,Rural,Approved
LN005546,60,Male,Graduate,Business,10.0,0,74326,0.0,74326,153414,120,769.0,0,0,0.2063,183957.0,0.834,Urban,Approved
LN005547,29,Female,Graduate,Salaried,,0,79741,7023.0,86764,239237,360,470.0,1,7279,1.0986,251599.0,0.9509,Urban,Rejected
LN005548,32,Female,Graduate,Salaried,9.0,2,32487,0.0,32487,149318,120,608.0,0,0,0.4595,135886.0,1.0988,Urban,Rejected
LN005549,46,Male,Graduate,Salaried,14.0,0,27267,14260.0,41527,91803,360,594.0,0,0,0.0737,228721.0,0.4014,Rural,Rejected
LN005550,29,Male,Not Graduate,Salaried,6.0,0,53437,17477.0,70914,171512,240,648.0,2,19463,3.4143,306899.0,0.5589,Urban,Rejected
LN005551,30,Male,Graduate,Business,18.0,2,111209,0.0,111209,511207,240,685.0,0,0,0.2298,440352.0,1.1609,Urban,Approved
LN005552,52,Female,Graduate,Self-Employed,6.0,1,25578,0.0,25578,121524,120,719.0,4,15833,7.9029,79039.0,1.5375,Semiurban,Rejected
LN005553,54,Male,Graduate,Salaried,8.0,3,38939,46175.0,85114,143589,120,604.0,3,27076,3.986,174937.0,0.8208,Semiurban,Rejected
LN005554,40,Male,Graduate,Salaried,0.0,1,48921,0.0,48921,165978,84,601.0,3,16326,4.4891,237171.0,0.6998,Semiurban,Rejected
LN005555,59,Female,Graduate,Self-Employed,3.0,1,56085,0.0,56085,142323,360,653.0,0,0,0.0845,268084.0,0.5309,Urban,Approved
LN005556,22,Female,Graduate,Salaried,15.0,0,54266,0.0,54266,113478,60,644.0,1,4530,1.4199,201499.0,0.5632,Urban,Approved
LN005557,21,Female,Graduate,Salaried,9.0,2,46264,0.0,46264,153297,120,669.0,0,0,0.3312,195684.0,0.7834,Urban,Approved
LN005558,56,Female,Graduate,Salaried,2.0,2,52541,0.0,52541,222053,180,716.0,1,10097,2.5877,409121.0,0.5428,Urban,Approved
LN005559,44,Female,Graduate,Salaried,0.0,0,43838,0.0,43838,92086,84,623.0,3,17859,5.1886,120604.0,0.7635,Rural,Rejected
LN005560,47,Male,Graduate,Salaried,0.0,0,55240,0.0,55240,145304,84,566.0,0,0,0.3756,207068.0,0.7017,Rural,Rejected
LN005561,22,Female,Not Graduate,Business,8.0,0,121298,23419.0,144717,505201,120,626.0,0,0,0.3491,402403.0,1.2555,Semiurban,Approved
LN005562,51,Male,Not Graduate,Salaried,2.0,2,42790,20105.0,62895,290729,240,567.0,1,7286,1.6212,204574.0,1.4211,Urban,Rejected
LN005563,34,Female,Graduate,Business,23.0,0,79397,28101.0,107498,496410,36,796.0,1,7265,2.3503,702214.0,0.7069,Urban,Approved
LN005564,22,Male,Graduate,Self-Employed,6.0,0,46400,0.0,46400,176694,180,628.0,0,0,0.2537,392497.0,0.4502,Urban,Approved
LN005565,49,Female,Not Graduate,Self-Employed,5.0,0,48400,0.0,48400,197329,360,605.0,0,0,0.1359,372916.0,0.5292,Urban,Approved
LN005566,35,Male,Graduate,Salaried,15.0,3,44822,26844.0,71666,134906,180,614.0,1,6400,1.1971,292502.0,0.4612,Semiurban,Rejected
LN005567,32,Male,Not Graduate,Salaried,3.0,0,51054,28068.0,79122,306309,120,724.0,2,18620,3.211,336823.0,0.9094,Semiurban,Rejected
LN005568,57,Female,Graduate,Salaried,7.0,0,57531,0.0,57531,153810,180,733.0,4,14516,3.2059,304843.0,0.5046,Urban,Approved
LN005569,48,Male,Graduate,Self-Employed,2.0,0,12466,19669.0,32135,128439,36,669.0,3,33377,13.7958,158937.0,0.8081,Semiurban,Rejected
LN005570,40,Female,Graduate,Self-Employed,9.0,1,5000,0.0,5000,10000,120,628.0,3,31238,75.1704,12682.0,0.7885,Semiurban,Rejected
LN005571,59,Male,Graduate,Business,15.0,2,74269,15828.0,90097,319041,36,619.0,1,8953,2.3728,411107.0,0.7761,Urban,Rejected
LN005572,44,Female,Graduate,Salaried,3.0,1,42019,0.0,42019,115837,84,481.0,1,3211,1.3108,62938.0,1.8405,Rural,Rejected
LN005573,41,Female,Graduate,Salaried,3.0,1,10793,0.0,10793,32343,120,723.0,0,0,0.2991,50287.0,0.6432,Semiurban,Approved
LN005574,30,Female,Graduate,Salaried,5.0,3,43391,0.0,43391,81595,240,777.0,2,19043,5.3602,,0.8846,Urban,Rejected
LN005575,34,Male,Graduate,Salaried,4.0,2,23227,27498.0,50725,198574,120,588.0,1,11520,3.1166,217643.0,0.9124,Urban,Rejected
LN005576,57,Male,Graduate,Salaried,14.0,1,42031,12206.0,54237,222862,84,676.0,0,0,0.587,307557.0,0.7246,Semiurban,Rejected
LN005577,38,Male,Not Graduate,Business,7.0,0,5000,17268.0,22268,43874,180,720.0,1,11570,6.3659,29266.0,1.4991,Urban,Rejected
LN005578,44,Female,Graduate,Salaried,6.0,2,31670,0.0,31670,103329,180,602.0,0,0,0.2175,91758.0,1.1261,Rural,Rejected
LN005579,34,Female,Graduate,Business,17.0,2,90551,,104563,444884,120,638.0,2,20951,2.8298,248969.0,1.7869,Urban,Rejected
LN005580,54,Female,Not Graduate,Salaried,0.0,4,48673,0.0,48673,111041,120,706.0,2,15589,4.0714,143622.0,0.7731,Rural,Rejected
LN005581,32,Male,Not Graduate,Salaried,18.0,3,41606,0.0,41606,75787,240,685.0,2,23367,6.8304,45413.0,1.6688,Semiurban,Rejected
LN005582,42,Male,Graduate,Self-Employed,4.0,2,27852,37594.0,65446,306944,120,700.0,1,3304,1.0747,552434.0,0.5556,Urban,Approved
LN005583,26,Male,Graduate,Salaried,4.0,0,45799,0.0,45799,191014,240,532.0,3,16461,4.5213,144881.0,1.3184,Rural,Rejected
LN005584,56,Female,Graduate,Business,11.0,0,45786,46012.0,91798,235343,36,662.0,2,6882,1.7542,394933.0,0.5959,Urban,Approved
LN005585,56,Male,Graduate,Business,6.0,3,98312,0.0,98312,399787,120,595.0,1,7251,1.2916,976613.0,0.4094,Semiurban,Rejected
LN005586,42,Male,Not Graduate,Self-Employed,2.0,2,96838,0.0,96838,155027,36,610.0,3,29752,4.2204,279486.0,0.5547,Rural,Rejected
LN005587,34,Female,Not Graduate,Unemployed,0.0,2,8439,21615.0,30054,130064,24,703.0,1,8362,5.5025,115871.0,1.1225,Rural,Rejected
LN005588,36,Male,Graduate,Salaried,1.0,2,71277,42884.0,114161,326621,180,530.0,0,0,0.1907,427858.0,0.7634,Semiurban,Approved
LN005589,56,Female,Not Graduate,Salaried,8.0,1,49195,0.0,49195,119389,60,715.0,1,7690,2.361,68428.0,1.7447,Urban,Rejected
LN005590,45,Male,Graduate,Business,12.0,2,70274,0.0,70274,157133,180,606.0,2,6967,1.3386,314918.0,0.499,Semiurban,Rejected
LN005591,52,Male,Not Graduate,Salaried,8.0,0,68454,0.0,68454,201569,84,751.0,0,0,0.4205,289648.0,0.6959,Semiurban,Approved
LN005592,53,Male,Not Graduate,Salaried,14.0,1,40027,0.0,40027,151411,360,635.0,1,7665,2.4239,205315.0,0.7375,Rural,Rejected
LN005593,56,Female,Graduate,Salaried,2.0,0,26890,24902.0,51792,221689,240,821.0,2,18984,4.6124,174391.0,1.2712,Rural,Rejected
LN005594,40,Male,Graduate,Salaried,5.0,2,30770,34875.0,65645,102902,84,492.0,0,0,0.2239,80959.0,1.271,Rural,Rejected
LN005595,38,Male,Graduate,Self-Employed,3.0,1,56984,29978.0,86962,416735,84,494.0,0,0,0.6846,1039601.0,0.4009,Rural,Rejected
LN005596,58,Male,Not Graduate,Salaried,8.0,2,29603,0.0,29603,131133,60,747.0,3,19534,8.8041,88669.0,1.4789,Semiurban,Rejected
LN005597,23,Male,Not Graduate,Salaried,0.0,3,34588,34234.0,68822,334312,84,745.0,4,44307,8.4193,825377.0,0.405,Semiurban,Rejected
LN005598,43,Female,Graduate,Salaried,5.0,2,30977,38591.0,69568,166937,120,534.0,1,4602,1.0338,407810.0,0.4093,Semiurban,Rejected
LN005599,52,Male,Graduate,Salaried,5.0,1,48602,4038.0,52640,108426,240,584.0,1,9141,2.1866,157415.0,0.6888,Urban,Rejected
LN005600,36,Female,Graduate,Business,14.0,0,159354,34723.0,194077,885321,360,624.0,1,7348,0.6064,452983.0,1.9544,Semiurban,Rejected
LN005601,25,Male,Not Graduate,Self-Employed,1.0,0,51808,0.0,51808,81073,84,670.0,2,23616,5.6936,148339.0,0.5465,Semiurban,Rejected
LN005602,24,Female,Graduate,Salaried,11.0,4,26599,23638.0,50237,148415,240,734.0,2,18148,4.4826,215102.0,0.69,Urban,Approved
LN005603,41,Female,Graduate,Salaried,7.0,2,38932,0.0,38932,116957,84,642.0,0,0,0.4291,176589.0,0.6623,Rural,Approved
LN005604,60,Female,Graduate,Salaried,12.0,1,25390,14989.0,40379,92534,120,753.0,0,0,0.2291,186014.0,0.4975,Urban,Approved
LN005605,34,Female,Not Graduate,Salaried,5.0,0,87014,0.0,87014,201086,180,702.0,0,0,0.154,121593.0,1.6538,Semiurban,Approved
LN005606,59,Male,Not Graduate,Self-Employed,,2,82215,0.0,82215,315317,120,667.0,0,0,0.3834,745939.0,0.4227,Semiurban,Approved
LN005607,51,Female,Graduate,Salaried,2.0,1,63296,0.0,63296,165703,84,589.0,1,7558,1.8067,337464.0,0.491,Urban,Rejected
LN005608,34,Male,Graduate,Salaried,0.0,1,52614,0.0,52614,98000,12,751.0,3,11180,4.4124,75681.0,1.2949,Rural,Approved
LN005609,26,Male,Not Graduate,Self-Employed,6.0,0,25351,36179.0,61530,165065,240,554.0,3,12808,2.6319,103672.0,1.5922,Urban,Rejected
LN005610,32,Female,Not Graduate,Self-Employed,8.0,0,65405,0.0,65405,212621,120,577.0,1,7105,1.6285,429064.0,0.4955,Semiurban,Rejected
LN005611,36,Male,Graduate,Self-Employed,6.0,0,65473,25378.0,90851,149324,60,716.0,2,8383,1.4359,249230.0,0.5991,Urban,Approved
LN005612,37,Female,Graduate,Self-Employed,15.0,2,82258,16398.0,98656,490084,180,646.0,0,0,0.3311,550078.0,0.8909,Semiurban,Approved
LN005613,43,Male,Graduate,Salaried,2.0,0,45451,0.0,45451,180775,240,738.0,3,17244,4.7516,169533.0,1.0663,Semiurban,Rejected
LN005614,34,Male,Graduate,Salaried,8.0,0,27577,0.0,27577,52306,180,,0,0,0.1262,51405.0,1.0175,Urban,Rejected
LN005615,27,Female,Graduate,Self-Employed,3.0,1,106463,0.0,106463,175822,180,784.0,0,0,0.11,269330.0,0.6528,Semiurban,Approved
LN005616,52,Female,Graduate,Salaried,4.0,2,52832,0.0,52832,262526,60,609.0,0,0,0.9937,475015.0,0.5527,Semiurban,Rejected
LN005617,35,Female,Graduate,Salaried,4.0,0,35140,4826.0,39966,147498,84,641.0,1,8440,3.0611,110704.0,1.3324,Semiurban,Rejected
LN005618,64,Female,Graduate,Business,12.0,1,80230,0.0,80230,288796,36,749.0,0,0,1.1999,493613.0,0.5851,Semiurban,Approved
LN005619,37,Female,Graduate,Self-Employed,,0,67578,0.0,67578,153841,60,630.0,3,13275,2.8126,227931.0,0.6749,Rural,Rejected
LN005620,61,Male,Graduate,Salaried,3.0,2,35162,0.0,35162,160392,60,660.0,0,0,0.9122,400173.0,0.4008,Semiurban,Rejected
LN005621,64,Female,Graduate,Salaried,7.0,3,41926,36574.0,78500,137026,360,566.0,1,3110,0.5335,319046.0,0.4295,Rural,Rejected
LN005622,54,Male,Graduate,Self-Employed,3.0,4,63521,4283.0,67804,283498,36,555.0,0,0,1.3935,378946.0,0.7481,Semiurban,Rejected
LN005623,25,Male,Graduate,Salaried,13.0,2,37428,0.0,37428,73619,360,823.0,1,3031,1.0372,80048.0,0.9197,Urban,Approved
LN005624,47,Male,Not Graduate,Salaried,8.0,2,50994,0.0,50994,219795,36,621.0,1,5652,2.7667,382446.0,0.5747,Urban,Rejected
LN005625,43,Male,Graduate,Self-Employed,1.0,2,47383,0.0,47383,106663,180,747.0,0,0,0.1499,194658.0,0.548,Urban,Approved
LN005626,60,Female,Graduate,Salaried,5.0,3,30786,0.0,30786,151201,60,641.0,2,21932,9.5311,187590.0,0.806,Urban,Rejected
LN005627,34,Female,Graduate,Salaried,13.0,3,55018,0.0,55018,121620,180,601.0,1,10758,2.4937,186479.0,0.6522,Semiurban,Rejected
LN005628,35,Female,Not Graduate,Salaried,9.0,1,49649,11013.0,60662,218533,240,617.0,3,30017,6.1179,371658.0,0.588,Urban,Rejected
LN005629,63,Female,Graduate,Business,10.0,2,79247,0.0,79247,359572,36,543.0,0,0,1.5124,562961.0,0.6387,Semiurban,Rejected
LN005630,53,Male,Graduate,Business,13.0,0,54061,0.0,54061,163037,360,596.0,0,0,0.1003,225196.0,0.724,Urban,Approved
LN005631,51,Male,Graduate,Business,9.0,2,114365,0.0,114365,360327,36,765.0,1,3996,1.4695,767392.0,0.4695,Semiurban,Approved
LN005632,55,Male,Graduate,Salaried,10.0,2,39264,0.0,39264,188974,120,804.0,2,19394,6.4083,161430.0,1.1706,Semiurban,Approved
LN005633,37,Female,Not Graduate,Business,10.0,3,70750,0.0,70750,124013,360,717.0,2,21278,3.6673,237815.0,0.5215,Semiurban,Rejected
LN005634,48,Male,Graduate,Business,6.0,3,57006,41883.0,98889,325613,360,705.0,1,5299,0.7527,723135.0,0.4503,Semiurban,Approved
LN005635,39,Male,Not Graduate,Salaried,3.0,1,22190,0.0,22190,64413,36,618.0,1,8369,5.4933,131858.0,0.4885,Rural,Rejected
LN005636,43,Female,Graduate,Salaried,5.0,3,55232,0.0,55232,178707,180,576.0,1,8023,1.9586,332303.0,0.5378,Semiurban,Rejected
LN005637,52,Female,Not Graduate,Self-Employed,6.0,4,33272,0.0,33272,84159,240,668.0,3,15544,5.7324,89501.0,0.9403,Semiurban,Rejected
LN005638,60,Female,Graduate,Business,13.0,4,25252,0.0,25252,44204,240,,2,6709,3.2756,30391.0,1.4545,Semiurban,Rejected
LN005639,33,Female,Not Graduate,Unemployed,0.0,2,9555,0.0,9555,22705,60,659.0,1,11114,14.4327,40618.0,0.559,Urban,Rejected
LN005640,40,Male,Graduate,Salaried,11.0,2,44393,0.0,44393,69881,84,684.0,3,24377,6.814,103878.0,0.6727,Rural,Rejected
LN005641,55,Male,Graduate,Unemployed,0.0,1,17570,8930.0,26500,51189,60,584.0,2,14177,6.806,,1.0736,Semiurban,Rejected
LN005642,25,Female,Graduate,Salaried,11.0,0,44722,0.0,44722,105368,180,703.0,2,21562,5.9426,96874.0,1.0877,Semiurban,Rejected
LN005643,29,Female,Not Graduate,Salaried,15.0,1,9663,21306.0,30969,78475,120,508.0,3,28416,11.2638,87437.0,0.8975,Urban,Rejected
LN005644,49,Female,Graduate,Unemployed,0.0,0,5105,34953.0,40058,112806,360,719.0,1,4570,1.4628,216232.0,0.5217,Urban,Rejected
LN005645,26,Male,Graduate,Business,8.0,4,140992,0.0,140992,655443,84,648.0,0,0,0.664,1451253.0,0.4516,Urban,Rejected
LN005646,45,Female,Graduate,Self-Employed,7.0,2,54398,0.0,54398,189266,240,570.0,2,17536,4.0422,285444.0,0.6631,Semiurban,Rejected
LN005647,51,Male,Not Graduate,Business,4.0,3,37358,23393.0,60751,281288,36,592.0,4,37480,8.9466,546042.0,0.5151,Rural,Rejected
LN005648,42,Male,Graduate,Self-Employed,7.0,1,21445,0.0,21445,36963,84,639.0,1,8470,4.9858,37005.0,0.9989,Rural,Rejected
LN005649,22,Male,Graduate,Salaried,8.0,0,48936,22182.0,71118,189500,120,702.0,3,21952,3.9705,247990.0,0.7641,Semiurban,Approved
LN005650,25,Male,Not Graduate,Business,0.0,0,43255,0.0,43255,123348,60,656.0,1,3048,1.4157,249990.0,0.4934,Semiurban,Rejected
LN005651,47,Male,Not Graduate,Unemployed,0.0,1,9504,0.0,9504,16255,240,,0,0,0.0846,25272.0,0.6432,Urban,Rejected
LN005652,45,Male,Graduate,Salaried,8.0,3,34174,24234.0,58408,276274,240,596.0,2,16666,3.6605,356158.0,0.7757,Semiurban,Rejected
LN005653,28,Female,Not Graduate,Salaried,0.0,2,66435,33292.0,99727,250013,360,639.0,0,0,0.0835,477437.0,0.5237,Semiurban,Approved
LN005654,21,Female,Graduate,Salaried,1.0,1,23716,33851.0,57567,243844,180,694.0,3,9441,2.2502,409504.0,0.5955,Semiurban,Rejected
LN005655,40,Male,Graduate,Business,7.0,2,135812,0.0,135812,425963,120,736.0,1,3228,0.5988,871986.0,0.4885,Semiurban,Approved
LN005656,64,Male,Not Graduate,Business,19.0,3,169826,0.0,169826,521708,36,562.0,3,34545,3.4649,1041478.0,0.5009,Semiurban,Rejected
LN005657,43,Female,Not Graduate,Unemployed,0.0,0,5000,26549.0,31549,140957,240,465.0,0,0,0.2233,176965.0,0.7965,Rural,Rejected
LN005658,52,Male,Graduate,Salaried,4.0,4,18551,0.0,18551,49544,180,610.0,2,19628,12.8746,24920.0,1.9881,Rural,Rejected
LN005659,31,Male,Graduate,Self-Employed,4.0,2,62673,29912.0,92585,152161,24,592.0,0,0,0.8217,361482.0,0.4209,Semiurban,Rejected
LN005660,59,Female,Graduate,Business,12.0,3,82699,0.0,82699,273637,36,710.0,0,0,1.1029,429133.0,0.6377,Rural,Approved
LN005661,44,Male,Not Graduate,Salaried,9.0,1,60310,0.0,60310,140744,60,575.0,0,0,0.4666,349446.0,0.4028,Rural,Rejected
LN005662,31,Female,Not Graduate,Self-Employed,10.0,0,25182,0.0,25182,68149,240,774.0,0,0,0.1349,45296.0,1.5045,Semiurban,Approved
LN005663,49,Female,Graduate,Self-Employed,6.0,2,60610,0.0,60610,166979,360,666.0,1,8672,1.8086,336059.0,0.4969,Semiurban,Approved
LN005664,46,Female,Not Graduate,Self-Employed,3.0,0,66118,0.0,66118,305034,240,,1,3807,0.9214,480796.0,0.6344,Semiurban,Rejected
LN005665,36,Female,Graduate,Self-Employed,16.0,3,57909,0.0,57909,262942,240,599.0,1,9883,2.2749,153999.0,1.7074,Semiurban,Rejected
LN005666,55,Female,Not Graduate,Business,6.0,2,63817,0.0,63817,304342,84,537.0,0,0,0.6813,383140.0,0.7943,Rural,Rejected
LN005667,40,Male,Graduate,Salaried,12.0,0,39297,50064.0,89361,314147,120,602.0,2,15183,2.3903,782063.0,0.4017,Urban,Rejected
LN005668,23,Female,Graduate,Salaried,12.0,0,86462,44671.0,131133,469396,360,,2,12857,1.2958,1046521.0,0.4485,Urban,Approved
LN005669,21,Male,Graduate,Business,8.0,3,12105,32641.0,44746,144019,120,670.0,0,0,0.3218,350908.0,0.4104,Semiurban,Approved
LN005670,21,Female,Not Graduate,Salaried,14.0,3,74247,0.0,74247,302251,240,585.0,1,4840,0.9857,258987.0,1.1671,Urban,Rejected
LN005671,37,Female,Graduate,Salaried,9.0,2,32588,25112.0,57700,272869,180,785.0,1,11916,2.7933,609006.0,0.4481,Urban,Approved
LN005672,22,Male,Graduate,Salaried,11.0,1,22852,0.0,22852,36313,120,770.0,3,15224,8.153,70748.0,0.5133,Rural,Approved
LN005673,49,Female,Not Graduate,Salaried,9.0,3,23857,0.0,23857,58589,120,743.0,2,7603,4.0697,85796.0,0.6829,Urban,Rejected
LN005674,40,Male,Graduate,Business,5.0,0,74485,8973.0,83458,140241,12,675.0,3,33828,6.5442,258146.0,0.5433,Urban,Approved
LN005675,26,Male,Graduate,Self-Employed,4.0,0,58355,0.0,58355,157058,360,,1,8521,1.8419,291087.0,0.5396,Urban,Rejected
LN005676,28,Female,Graduate,Self-Employed,8.0,1,56965,0.0,56965,254534,360,608.0,2,7549,1.7392,177854.0,1.4311,Semiurban,Rejected
LN005677,49,Male,Not Graduate,Self-Employed,0.0,3,45202,52020.0,97222,310106,12,661.0,1,7718,4.1423,684366.0,0.4531,Semiurban,Rejected
LN005678,53,Male,Graduate,Salaried,6.0,2,64255,26671.0,90926,419801,84,723.0,0,0,0.6595,1018452.0,0.4122,Semiurban,Approved
LN005679,23,Male,Graduate,Salaried,15.0,0,22957,27575.0,50532,227912,84,602.0,0,0,0.6443,518324.0,0.4397,Urban,Rejected
LN005680,55,Female,Graduate,Business,17.0,2,65441,0.0,65441,130598,84,694.0,0,0,0.285,316587.0,0.4125,Semiurban,Approved
LN005681,25,Male,Not Graduate,Salaried,5.0,2,39548,0.0,39548,98580,84,567.0,1,5439,2.0063,190752.0,0.5168,Semiurban,Rejected
LN005682,47,Male,Graduate,Salaried,3.0,2,39333,0.0,39333,135452,360,642.0,0,0,0.1147,71250.0,1.9011,Urban,Approved
LN005683,64,Female,Graduate,Self-Employed,1.0,3,27236,0.0,27236,75751,180,641.0,0,0,0.185,46972.0,1.6127,Rural,Rejected
LN005684,32,Male,Graduate,Salaried,0.0,2,41466,0.0,41466,152071,180,576.0,0,0,0.2442,351761.0,0.4323,Semiurban,Approved
LN005685,40,Male,Graduate,Salaried,11.0,0,45869,0.0,45869,164594,120,,1,4540,1.5464,208099.0,0.7909,Semiurban,Rejected
LN005686,40,Female,Graduate,Salaried,10.0,3,46141,0.0,46141,74362,180,662.0,1,3108,0.9157,104020.0,0.7149,Rural,Rejected
LN005687,29,Male,Not Graduate,Unemployed,0.0,0,12170,0.0,12170,35209,180,638.0,1,4971,5.0938,77741.0,0.4529,Urban,Rejected
LN005688,59,Female,Graduate,Salaried,16.0,3,28914,0.0,28914,88813,60,610.0,0,0,0.6142,172205.0,0.5157,Rural,Rejected
LN005689,24,Male,Not Graduate,Salaried,6.0,1,23330,0.0,23330,107654,84,579.0,3,35227,18.7782,195160.0,0.5516,Urban,Rejected
LN005690,39,Female,Not Graduate,Business,17.0,2,43866,20849.0,64715,258211,360,735.0,1,9492,1.893,324482.0,0.7958,Urban,Rejected
LN005691,58,Female,Graduate,Business,10.0,4,48021,0.0,48021,111123,360,529.0,1,5562,1.4669,267958.0,0.4147,Semiurban,Rejected
LN005692,47,Male,Graduate,Self-Employed,16.0,1,5000,0.0,5000,17740,24,692.0,0,0,1.7736,39558.0,0.4485,Urban,Rejected
LN005693,63,Male,Not Graduate,Salaried,14.0,1,36811,0.0,36811,108812,84,518.0,2,18506,6.4549,161698.0,0.6729,Semiurban,Rejected
LN005694,33,Female,Not Graduate,Salaried,14.0,3,37950,33457.0,71407,332026,360,713.0,0,0,0.1549,561426.0,0.5914,Urban,Approved
LN005695,33,Male,Graduate,Salaried,9.0,0,24597,0.0,24597,39947,12,687.0,2,7216,5.144,64924.0,0.6153,Semiurban,Rejected
LN005696,42,Female,Graduate,Self-Employed,6.0,0,67339,0.0,67339,335885,360,607.0,2,16751,3.1513,483729.0,0.6944,Rural,Rejected
LN005697,48,Female,Graduate,Self-Employed,5.0,2,48961,37720.0,86681,170829,180,723.0,0,0,0.1314,124418.0,1.373,Urban,Approved
LN005698,42,Female,Graduate,Salaried,3.0,0,47079,40735.0,87814,325690,180,684.0,2,21193,3.1433,797742.0,0.4083,Semiurban,Rejected
LN005699,63,Female,Graduate,Self-Employed,0.0,0,41194,9598.0,50792,128996,240,622.0,0,0,0.1269,238748.0,0.5403,Semiurban,Approved
LN005700,39,Male,Not Graduate,Self-Employed,1.0,4,41353,46383.0,87736,287923,360,721.0,4,21720,3.08,585515.0,0.4917,Urban,Rejected
LN005701,28,Male,Graduate,Business,4.0,2,112359,0.0,112359,287984,84,644.0,1,5889,0.9951,235586.0,1.2224,Urban,Rejected
LN005702,28,Female,Not Graduate,Self-Employed,10.0,3,17038,0.0,17038,51536,360,569.0,1,9959,7.1149,29329.0,1.7572,Semiurban,Rejected
LN005703,62,Female,Not Graduate,Self-Employed,6.0,3,54699,0.0,54699,126356,120,754.0,0,0,0.2308,243891.0,0.5181,Urban,Approved
LN005704,46,Female,Graduate,Business,6.0,0,96759,35916.0,132675,237386,240,536.0,1,10675,1.055,592790.0,0.4005,Urban,Rejected
LN005705,46,Female,Not Graduate,Salaried,10.0,3,56732,0.0,56732,208789,240,678.0,2,12531,2.8344,403584.0,0.5173,Rural,Rejected
LN005706,43,Female,Graduate,Salaried,3.0,3,44868,33925.0,78793,359701,84,736.0,0,0,0.6521,619692.0,0.5805,Urban,Approved
LN005707,63,Male,Graduate,Business,15.0,0,39394,0.0,39394,136464,60,619.0,1,11052,4.0593,89841.0,1.519,Rural,Rejected
LN005708,33,Female,Graduate,Salaried,1.0,4,32105,0.0,32105,100373,12,587.0,1,10428,7.024,112682.0,0.8908,Rural,Rejected
