Applicant_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Employment_Length,Age,Loan_Status
A15840,Male,Yes,2,Graduate,No,41665,14331,227800,240,1,Urban,27,23,1
A15841,Male,No,0,Graduate,No,54218,3632,191031,360,1,Urban,13,54,1
A15842,Male,Yes,2,Graduate,No,27593,3753,168829,300,1,Semiurban,17,54,1
A15843,Male,Yes,0,Graduate,No,38446,29720,222387,240,1,Rural,17,43,0
A15844,Female,Yes,0,Graduate,No,75036,17737,202367,480,1,Urban,13,55,1
A15845,Male,Yes,1,Graduate,No,32684,0,78090,360,1,Rural,14,35,1
A15846,Male,No,1,Graduate,Yes,50143,14516,120755,300,0,Rural,18,21,0
A15847,Female,No,0,Not Graduate,No,29054,13570,304366,360,0,Semiurban,15,29,0
A15848,Male,Yes,3,Graduate,No,55069,0,229635,180,1,Rural,2,29,0
A15849,Male,Yes,0,Graduate,No,58441,18476,148822,180,1,Semiurban,3,52,1
A15850,Male,Yes,0,Graduate,No,60861,24528,170169,480,0,Urban,0,39,0
A15851,Female,Yes,0,Graduate,No,57019,10771,131042,360,0,Rural,6,47,0
A15852,Female,Yes,0,Not Graduate,No,71402,12079,158028,360,1,Urban,4,47,1
A15853,Female,No,1,Not Graduate,No,41689,9427,281960,360,1,Urban,16,31,0
A15854,Male,Yes,0,Not Graduate,No,34125,18854,185515,180,0,Rural,20,47,0
A15855,Female,Yes,0,Not Graduate,No,41192,12505,266655,360,1,Semiurban,19,42,0
A15856,Male,No,0,Not Graduate,Yes,29806,12903,330213,300,1,Urban,23,34,0
A15857,Male,Yes,0,Graduate,No,51181,6905,168388,360,1,Rural,6,42,1
A15858,Male,Yes,2,Not Graduate,No,47905,35413,96391,300,1,Semiurban,24,26,1
A15859,Male,Yes,2,Not Graduate,No,57163,12403,234634,360,1,Urban,1,46,0
A15860,Male,Yes,0,Graduate,No,25756,22005,134375,480,1,Semiurban,9,23,1
A15861,Male,No,0,Graduate,No,49804,17654,200048,300,1,Rural,27,22,1
A15862,Male,Yes,2,Graduate,No,68217,0,213481,300,1,Urban,23,58,1
A15863,Male,Yes,0,Not Graduate,No,58583,11293,348575,360,1,Urban,23,55,0
A15864,Female,Yes,0,Graduate,No,21566,3470,225832,360,1,Urban,27,44,0
A15865,Male,Yes,0,Graduate,No,49824,24767,163431,360,1,Urban,16,43,1
A15866,Female,No,0,Graduate,Yes,39008,2336,250067,240,1,Urban,9,32,0
A15867,Male,No,2,Graduate,Yes,50192,19948,265212,480,1,Semiurban,9,24,0
A15868,Female,No,1,Not Graduate,Yes,44290,24964,296387,360,1,Rural,21,50,0
A15869,Male,Yes,3,Not Graduate,No,76089,17804,126168,240,1,Urban,8,32,1
A15870,Male,Yes,0,Not Graduate,No,51285,15037,303273,300,1,Semiurban,14,51,1
A15871,Male,Yes,0,Graduate,No,54751,11040,382893,300,1,Semiurban,13,34,1
A15872,Female,Yes,3,Not Graduate,No,49339,13764,301488,240,1,Urban,15,52,0
A15873,Female,Yes,2,Graduate,No,57116,1599,316041,360,1,Semiurban,25,51,0
A15874,Male,Yes,1,Graduate,Yes,46746,16778,165221,180,1,Semiurban,8,21,0
A15875,Male,No,0,Graduate,No,61602,25514,335153,360,0,Urban,0,57,0
A15876,Female,Yes,1,Graduate,No,44121,6276,161913,360,0,Urban,19,41,0
A15877,Female,Yes,0,Not Graduate,No,70646,15183,196898,300,1,Semiurban,6,27,1
A15878,Male,Yes,0,Graduate,No,57446,13965,162837,300,1,Urban,26,36,1
A15879,Male,Yes,1,Not Graduate,Yes,47711,18126,153505,240,0,Urban,3,38,0
A15880,Male,Yes,1,Graduate,Yes,62631,9635,199580,360,1,Semiurban,23,41,1
A15881,Female,Yes,1,Graduate,Yes,57395,0,107699,480,1,Semiurban,24,28,1
A15882,Male,Yes,1,Graduate,No,62409,3797,145027,360,1,Rural,8,57,1
A15883,Female,Yes,0,Graduate,No,51286,0,122190,240,0,Urban,29,41,0
A15884,Male,No,0,Not Graduate,Yes,46382,22760,322735,300,1,Rural,1,30,0
A15885,Male,Yes,1,Graduate,No,52029,18976,329603,240,1,Semiurban,14,27,1
A15886,Male,Yes,0,Graduate,No,42494,14854,403629,360,0,Semiurban,17,56,0
A15887,Female,Yes,0,Not Graduate,No,64689,8029,194646,360,1,Rural,6,55,1
A15888,Female,Yes,0,Graduate,Yes,72037,13379,202354,480,1,Urban,19,26,1
A15889,Male,No,0,Graduate,No,58685,14714,261716,360,0,Rural,23,49,0
A15890,Female,Yes,3,Graduate,No,71272,9787,97888,360,1,Semiurban,11,56,1
A15891,Male,Yes,0,Graduate,No,66902,10168,121725,240,1,Urban,23,21,1
A15892,Male,No,0,Not Graduate,No,45976,28094,72226,240,1,Rural,26,35,1
A15893,Male,Yes,1,Graduate,No,62536,2491,266943,240,1,Urban,28,33,1
A15894,Male,Yes,0,Graduate,No,30755,24928,131110,180,1,Urban,26,29,1
A15895,Male,Yes,2,Graduate,No,52791,0,280131,300,1,Semiurban,8,56,0
A15896,Female,Yes,0,Graduate,Yes,32264,31077,163056,480,1,Semiurban,15,32,0
A15897,Male,No,2,Graduate,No,48355,0,200299,360,1,Urban,27,29,1
A15898,Female,Yes,0,Graduate,No,28404,19653,186308,300,1,Semiurban,11,27,1
A15899,Male,Yes,0,Graduate,No,66414,8413,215226,300,1,Urban,10,33,1
A15900,Female,Yes,0,Graduate,No,44076,13329,160878,240,0,Semiurban,2,37,0
A15901,Male,Yes,0,Graduate,No,63594,13647,283174,180,0,Urban,17,25,0
A15902,Male,Yes,2,Graduate,No,48867,21056,186589,300,1,Semiurban,15,26,1
A15903,Male,Yes,0,Graduate,No,22336,0,229119,300,1,Urban,22,47,0
A15904,Male,Yes,1,Not Graduate,No,42737,14692,208764,240,1,Semiurban,13,58,1
A15905,Female,Yes,0,Graduate,No,42039,16852,118912,360,1,Urban,18,28,1
A15906,Male,No,2,Graduate,No,49778,8386,307939,480,1,Urban,0,21,0
A15907,Female,Yes,1,Graduate,No,72620,13889,147868,240,0,Urban,9,55,0
A15908,Male,Yes,0,Not Graduate,No,75104,8358,264699,360,1,Urban,29,21,1
A15909,Male,Yes,0,Not Graduate,No,46531,20547,258317,300,0,Rural,22,34,0
A15910,Male,No,1,Graduate,No,31095,18639,80085,360,1,Semiurban,25,41,1
A15911,Female,No,0,Graduate,Yes,38838,17169,185622,180,1,Semiurban,9,38,0
A15912,Female,No,0,Graduate,No,57194,21623,246385,240,1,Semiurban,10,47,1
A15913,Male,Yes,1,Not Graduate,No,48376,27471,176837,240,1,Rural,4,32,0
A15914,Male,No,3,Graduate,Yes,26370,5084,189762,240,0,Urban,20,55,0
A15915,Male,Yes,2,Graduate,No,42446,37221,217363,480,0,Rural,27,58,0
A15916,Female,Yes,1,Graduate,No,69673,18931,169923,300,1,Urban,21,56,1
A15917,Female,Yes,0,Graduate,No,54383,9988,228575,240,1,Rural,3,28,0
A15918,Male,No,3,Graduate,No,50709,37996,203406,240,1,Rural,7,59,1
A15919,Male,No,0,Graduate,Yes,44168,10849,184240,360,1,Semiurban,7,27,0
A15920,Male,No,0,Graduate,No,43100,2889,122357,360,1,Urban,19,23,1
A15921,Female,No,2,Graduate,No,58159,9901,232446,480,1,Semiurban,29,28,1
A15922,Male,Yes,0,Graduate,No,52130,9421,50000,360,1,Rural,0,50,1
A15923,Female,Yes,0,Graduate,No,61565,25849,220983,300,1,Urban,12,48,1
A15924,Male,Yes,1,Graduate,Yes,58199,13872,201188,240,1,Rural,7,24,0
A15925,Female,No,0,Not Graduate,No,50295,16000,134956,180,1,Urban,21,23,1
A15926,Female,Yes,0,Graduate,Yes,55763,15635,88841,360,1,Rural,19,39,1
A15927,Female,No,0,Graduate,Yes,41112,26661,233460,360,1,Rural,10,39,0
A15928,Female,Yes,0,Not Graduate,No,49277,11774,180231,360,1,Semiurban,2,41,1
A15929,Female,Yes,3,Graduate,No,70114,12949,211090,300,1,Rural,0,25,0
A15930,Male,Yes,0,Graduate,No,50160,8113,53004,300,1,Urban,4,51,1
A15931,Male,Yes,0,Graduate,No,46742,10792,238126,360,0,Rural,17,45,0
A15932,Male,No,0,Graduate,No,53157,20251,275172,360,1,Semiurban,9,49,1
A15933,Female,Yes,1,Graduate,Yes,32516,22286,187786,360,0,Urban,4,37,0
A15934,Male,Yes,1,Graduate,No,53312,31998,128247,360,1,Semiurban,17,41,1
A15935,Female,Yes,0,Not Graduate,No,75440,13959,234730,300,1,Rural,28,22,1
A15936,Female,Yes,0,Graduate,No,37870,12362,177263,360,0,Urban,26,32,0
A15937,Male,Yes,1,Graduate,No,54005,18971,269067,300,1,Semiurban,23,23,1
A15938,Male,Yes,0,Not Graduate,No,49647,10311,201659,360,1,Rural,8,56,0
A15939,Male,No,0,Graduate,Yes,49263,8592,50000,240,1,Urban,2,49,1
A15940,Male,Yes,0,Graduate,Yes,48993,18235,50000,360,1,Urban,19,47,1
A15941,Male,Yes,0,Graduate,No,60714,11081,143165,300,1,Urban,11,35,1
A15942,Male,Yes,3,Graduate,No,33528,12104,236231,360,0,Urban,13,32,0
A15943,Female,Yes,2,Graduate,Yes,60330,21056,160613,360,1,Rural,0,54,1
A15944,Female,Yes,1,Graduate,No,51037,18101,239370,360,0,Semiurban,0,24,0
A15945,Male,Yes,2,Graduate,No,23559,35005,147033,180,1,Urban,0,36,0
A15946,Male,Yes,1,Graduate,No,55697,24218,365009,300,0,Rural,14,57,0
A15947,Male,Yes,2,Graduate,Yes,51708,7326,184961,360,1,Urban,23,57,1
A15948,Female,Yes,0,Graduate,No,36923,11002,221536,360,1,Rural,26,30,1
A15949,Female,No,0,Graduate,No,52408,1271,123315,360,1,Semiurban,0,38,1
A15950,Male,No,1,Graduate,No,30256,5270,166543,300,1,Semiurban,2,37,0
A15951,Male,Yes,1,Graduate,No,39729,27622,239510,300,1,Semiurban,29,27,1
A15952,Female,Yes,0,Not Graduate,No,50554,12222,196304,300,0,Urban,21,23,0
A15953,Female,Yes,0,Not Graduate,Yes,24715,1138,50000,360,1,Semiurban,11,57,0
A15954,Male,Yes,0,Not Graduate,Yes,32729,0,239928,180,1,Semiurban,1,54,0
A15955,Female,No,0,Graduate,Yes,34971,283,248731,480,1,Semiurban,9,41,0
A15956,Male,No,0,Graduate,No,51187,6974,258466,300,1,Rural,26,27,1
A15957,Male,Yes,0,Graduate,No,56620,15037,287951,360,0,Semiurban,3,43,0
A15958,Female,Yes,2,Not Graduate,No,36607,11034,214460,360,1,Semiurban,5,24,0
A15959,Female,Yes,1,Graduate,No,35766,21984,391646,360,1,Urban,28,43,1
A15960,Male,Yes,2,Graduate,No,52071,5641,218687,360,1,Rural,7,50,1
A15961,Female,No,2,Graduate,No,51667,27264,50000,300,1,Rural,28,31,1
A15962,Male,Yes,0,Graduate,No,39496,13636,217894,360,1,Semiurban,13,45,1
A15963,Female,Yes,0,Graduate,No,77430,19582,289667,360,1,Semiurban,29,31,1
A15964,Male,Yes,0,Graduate,No,52765,9798,89779,360,1,Urban,12,30,1
A15965,Female,Yes,2,Graduate,No,47447,25169,178359,300,1,Semiurban,3,24,1
A15966,Female,Yes,0,Not Graduate,No,44208,1727,297027,360,1,Urban,14,26,0
A15967,Male,Yes,1,Not Graduate,No,65132,2660,154828,300,1,Rural,19,52,1
A15968,Female,Yes,0,Not Graduate,No,58175,5304,180993,240,0,Semiurban,0,24,0
A15969,Female,No,2,Not Graduate,Yes,23935,26759,262464,240,1,Rural,12,29,0
A15970,Female,No,0,Graduate,No,39562,12629,97435,360,1,Rural,29,30,1
A15971,Male,Yes,2,Not Graduate,No,43298,5516,199059,300,0,Urban,25,48,0
A15972,Female,No,0,Graduate,Yes,49820,13035,122260,240,1,Semiurban,25,33,1
A15973,Female,Yes,0,Not Graduate,No,59407,16719,178547,300,1,Semiurban,28,52,1
A15974,Male,No,1,Graduate,No,33947,4229,218943,300,0,Rural,21,58,0
A15975,Female,No,3,Graduate,No,48808,16595,284825,360,1,Semiurban,26,37,1
A15976,Male,Yes,0,Graduate,No,75488,13639,224997,180,1,Semiurban,17,38,1
A15977,Male,No,2,Graduate,No,50435,9941,154787,480,1,Semiurban,3,27,0
A15978,Male,Yes,1,Not Graduate,No,39585,2336,295777,300,1,Semiurban,13,34,0
A15979,Male,Yes,1,Not Graduate,No,29986,23885,249229,360,1,Semiurban,13,52,0
A15980,Female,Yes,0,Graduate,No,42696,10312,50000,300,1,Semiurban,4,30,1
A15981,Male,No,0,Graduate,No,33818,0,267037,360,1,Semiurban,1,47,0
A15982,Female,No,0,Graduate,No,44080,18560,205193,300,1,Rural,13,26,1
A15983,Male,Yes,3,Graduate,No,58132,18809,197369,300,1,Urban,15,21,1
A15984,Male,Yes,3,Not Graduate,No,50554,24329,295234,480,0,Urban,15,53,0
A15985,Male,Yes,1,Graduate,No,42799,19132,183655,360,1,Semiurban,6,30,1
A15986,Male,No,0,Graduate,No,23139,16384,271531,240,1,Urban,8,38,0
A15987,Female,Yes,0,Not Graduate,No,62479,10131,302191,360,0,Urban,8,36,0
A15988,Female,No,3,Graduate,No,44712,10160,204977,360,1,Semiurban,6,31,0
A15989,Female,Yes,0,Graduate,No,51619,21758,235789,180,1,Semiurban,21,39,1
A15990,Male,Yes,2,Not Graduate,No,36323,13432,255520,480,1,Urban,11,48,0
A15991,Male,Yes,0,Not Graduate,No,43865,627,236998,240,0,Semiurban,2,21,0
A15992,Male,No,0,Not Graduate,No,41301,11558,271147,480,1,Urban,15,58,1
A15993,Male,Yes,2,Graduate,No,29991,14457,116448,360,1,Semiurban,8,44,1
A15994,Male,No,0,Graduate,Yes,36380,0,148687,360,1,Urban,23,51,1
A15995,Female,Yes,0,Graduate,No,49779,22467,99233,360,1,Urban,13,51,1
A15996,Male,Yes,3,Graduate,No,54478,15006,334882,360,0,Urban,29,31,0
A15997,Female,No,1,Graduate,Yes,39740,1372,65940,360,1,Semiurban,21,33,1
A15998,Male,No,1,Graduate,No,31959,12025,305657,360,1,Rural,10,58,0
A15999,Male,No,1,Graduate,No,44653,13977,237780,300,1,Urban,2,24,0
A16000,Female,Yes,0,Not Graduate,No,61694,24459,129903,300,1,Urban,0,45,1
A16001,Male,Yes,0,Not Graduate,No,35912,24171,98290,360,1,Rural,25,37,1
A16002,Female,Yes,0,Graduate,No,50193,25780,196959,360,1,Rural,5,26,1
A16003,Female,Yes,0,Graduate,Yes,40093,18758,182045,180,1,Urban,18,44,0
A16004,Male,No,0,Not Graduate,No,66927,8465,231639,360,1,Urban,17,56,1
A16005,Female,Yes,1,Graduate,Yes,42400,5927,50000,480,1,Urban,4,47,1
A16006,Male,Yes,0,Not Graduate,No,59930,7992,184915,360,1,Rural,20,29,1
A16007,Male,Yes,1,Not Graduate,No,65226,14341,129875,360,0,Rural,2,35,0
A16008,Female,Yes,0,Graduate,Yes,73122,14748,302121,240,1,Urban,7,38,0
A16009,Male,Yes,0,Graduate,Yes,29700,25289,232744,480,1,Urban,24,45,0
A16010,Female,Yes,0,Graduate,No,29028,12456,159399,360,1,Urban,19,34,1
A16011,Female,Yes,2,Graduate,No,67478,0,313703,240,1,Urban,8,27,0
A16012,Female,Yes,0,Graduate,Yes,65022,3073,165144,480,1,Rural,17,49,1
A16013,Male,No,1,Not Graduate,Yes,40746,5242,191675,360,0,Urban,25,22,0
A16014,Male,Yes,1,Not Graduate,No,10000,5232,221646,240,1,Urban,19,59,0
A16015,Female,Yes,0,Graduate,No,51213,0,272739,240,0,Urban,2,24,0
A16016,Male,No,0,Not Graduate,No,27237,30694,200950,480,1,Semiurban,6,28,0
A16017,Male,No,2,Graduate,No,37584,0,313631,300,1,Urban,20,28,1
A16018,Male,No,0,Not Graduate,No,52717,9262,167855,300,1,Urban,18,43,1
A16019,Male,No,0,Graduate,No,54734,21583,121526,300,1,Rural,7,48,1
A16020,Male,Yes,1,Graduate,Yes,73719,20896,327404,360,1,Urban,19,54,0
A16021,Female,Yes,1,Graduate,No,44408,303,174926,300,0,Urban,2,24,0
A16022,Female,Yes,0,Graduate,No,35355,27067,247460,300,1,Semiurban,6,44,1
A16023,Male,Yes,0,Graduate,Yes,63759,25610,261463,360,1,Semiurban,8,28,1
A16024,Male,No,0,Not Graduate,Yes,55656,13185,366617,300,1,Semiurban,24,21,0
A16025,Male,Yes,0,Graduate,Yes,44553,15272,176231,360,1,Urban,19,36,1
A16026,Female,No,0,Not Graduate,No,50476,5862,242213,480,1,Urban,8,51,1
A16027,Male,No,0,Graduate,No,44329,17524,137361,480,1,Urban,8,44,1
A16028,Female,Yes,0,Graduate,Yes,60380,17261,161501,300,1,Rural,14,46,1
A16029,Male,No,2,Graduate,No,75319,10132,139376,240,1,Urban,29,32,1
A16030,Female,Yes,1,Not Graduate,No,39117,21455,267755,300,1,Urban,15,38,0
A16031,Male,Yes,2,Graduate,No,56313,18315,273584,360,1,Semiurban,20,35,1
A16032,Female,No,0,Graduate,No,27053,47133,229508,180,1,Urban,3,56,1
A16033,Male,Yes,0,Not Graduate,No,33911,5983,137940,180,1,Rural,22,46,1
A16034,Female,No,0,Graduate,No,58438,28329,147925,360,1,Urban,17,58,1
A16035,Male,Yes,2,Graduate,No,48943,6476,143851,480,1,Rural,18,30,1
A16036,Female,Yes,0,Graduate,No,33362,20274,228553,240,1,Rural,29,44,1
A16037,Female,No,0,Graduate,No,50131,0,73518,180,1,Urban,14,41,1
A16038,Male,Yes,0,Graduate,No,63183,9876,168265,360,0,Urban,17,27,0
A16039,Female,Yes,0,Not Graduate,No,28296,19720,92872,300,1,Semiurban,9,26,0
A16040,Male,Yes,0,Not Graduate,No,76198,17399,240509,360,1,Urban,12,53,1
A16041,Male,No,0,Graduate,Yes,58595,0,120711,360,1,Semiurban,4,41,1
A16042,Male,Yes,0,Graduate,No,58894,10881,356649,300,1,Urban,24,41,1
A16043,Male,No,1,Graduate,No,49979,29767,283628,360,1,Semiurban,25,29,1
A16044,Female,Yes,0,Graduate,No,76206,25289,192874,480,1,Urban,19,50,1
A16045,Female,Yes,1,Graduate,Yes,64434,24604,233076,360,1,Urban,26,48,1
A16046,Male,No,0,Graduate,No,44486,38522,237471,300,0,Urban,16,41,0
A16047,Male,Yes,0,Graduate,Yes,61360,0,123180,360,0,Urban,11,30,0
A16048,Female,Yes,0,Graduate,No,39002,11055,299053,180,0,Urban,16,27,0
A16049,Female,No,0,Graduate,No,45796,15310,192344,240,1,Urban,22,43,1
A16050,Male,No,0,Not Graduate,No,71999,7688,138566,360,1,Rural,3,58,1
A16051,Female,Yes,0,Graduate,No,55813,16248,243326,300,0,Semiurban,16,45,0
A16052,Male,Yes,1,Graduate,No,59922,28009,110173,240,0,Urban,2,35,0
A16053,Male,No,0,Graduate,No,67544,16103,252466,300,1,Urban,3,47,1
A16054,Female,No,0,Graduate,No,58223,0,227441,240,1,Urban,16,23,1
A16055,Male,No,0,Graduate,No,37832,21769,147998,300,1,Semiurban,10,59,1
A16056,Male,Yes,0,Graduate,No,74919,14850,276519,240,0,Semiurban,14,38,0
A16057,Male,No,0,Graduate,No,57742,0,256424,360,1,Rural,22,29,1
A16058,Female,Yes,3,Graduate,No,58801,8844,174251,360,1,Semiurban,13,25,1
A16059,Female,Yes,0,Not Graduate,No,50838,0,243124,300,1,Semiurban,26,45,0
A16060,Male,Yes,0,Graduate,No,66661,12121,93425,360,1,Urban,10,35,1
A16061,Male,Yes,1,Graduate,No,78724,9960,239320,360,1,Semiurban,15,35,1
A16062,Male,Yes,1,Not Graduate,No,44369,0,83280,480,1,Semiurban,24,36,1
A16063,Male,Yes,2,Graduate,No,65981,17510,210271,180,1,Rural,3,58,1
A16064,Male,Yes,2,Graduate,No,50515,4173,255140,360,1,Semiurban,4,44,0
A16065,Female,Yes,1,Not Graduate,No,20028,28240,227073,240,1,Semiurban,12,57,0
A16066,Male,Yes,3,Graduate,No,28939,16681,324270,180,1,Urban,23,34,0
A16067,Male,Yes,0,Graduate,No,56364,12391,136528,180,1,Semiurban,11,51,1
A16068,Male,Yes,1,Graduate,No,65155,27540,232698,360,1,Urban,18,51,1
A16069,Male,Yes,2,Graduate,Yes,59136,17602,50000,300,0,Urban,0,41,0
A16070,Female,Yes,1,Graduate,Yes,61536,18466,159025,240,1,Semiurban,17,42,1
A16071,Male,Yes,3,Graduate,Yes,88844,14349,175787,300,0,Urban,23,41,0
A16072,Male,No,0,Graduate,No,57925,11863,325388,360,1,Urban,1,53,0
A16073,Male,No,0,Graduate,No,46026,19041,198111,360,1,Semiurban,10,53,1
A16074,Male,No,3,Graduate,No,48100,30240,273048,360,1,Semiurban,11,56,0
A16075,Male,Yes,0,Graduate,No,74525,0,127647,300,0,Rural,23,51,0
A16076,Male,Yes,1,Graduate,No,30962,33682,173366,300,1,Urban,24,36,1
A16077,Male,Yes,0,Graduate,No,68569,4919,133061,180,1,Urban,27,50,1
A16078,Male,No,1,Graduate,No,50242,16924,120494,360,1,Rural,10,36,1
A16079,Male,Yes,2,Graduate,Yes,37526,0,125980,300,0,Semiurban,0,31,0
A16080,Male,Yes,0,Not Graduate,No,28247,29914,150885,240,1,Urban,5,56,0
A16081,Female,Yes,0,Graduate,No,72208,1172,363419,360,1,Rural,4,57,0
A16082,Male,Yes,0,Graduate,Yes,37139,26223,195320,180,1,Urban,19,46,1
A16083,Male,No,2,Graduate,No,50935,12588,91777,300,1,Semiurban,27,57,1
A16084,Male,No,1,Graduate,Yes,35378,13372,158057,300,1,Urban,2,32,0
A16085,Male,No,0,Graduate,Yes,79487,2407,281323,300,1,Urban,11,24,0
A16086,Female,Yes,0,Graduate,No,51472,27191,143862,240,1,Semiurban,7,43,1
A16087,Male,No,2,Graduate,No,29804,13525,319009,180,1,Urban,2,53,0
A16088,Female,Yes,2,Graduate,No,43567,22176,282370,300,1,Urban,5,57,0
A16089,Male,No,0,Not Graduate,No,70897,0,184453,300,1,Rural,13,43,1
A16090,Male,Yes,0,Graduate,No,35347,6087,147520,300,0,Semiurban,13,52,0
A16091,Female,Yes,1,Not Graduate,No,44578,17507,123936,300,1,Rural,22,39,1
A16092,Male,Yes,0,Graduate,No,67807,0,215391,360,0,Semiurban,12,40,0
A16093,Male,Yes,3,Graduate,No,55134,18612,233198,180,1,Semiurban,7,27,1
A16094,Male,No,0,Graduate,No,31708,8381,307201,240,0,Urban,10,52,0
A16095,Female,No,1,Not Graduate,No,53350,7222,228543,300,0,Urban,26,27,0
A16096,Male,Yes,0,Graduate,No,47708,20127,171809,300,1,Urban,16,26,1
A16097,Female,Yes,2,Graduate,No,50786,16707,309949,360,0,Urban,6,52,0
A16098,Male,Yes,0,Graduate,No,64198,3759,265541,300,0,Semiurban,13,29,0
A16099,Female,No,0,Graduate,Yes,53608,26231,144987,360,0,Urban,7,46,0
A16100,Male,Yes,0,Graduate,No,48608,20054,193352,300,1,Rural,21,47,1
A16101,Female,Yes,2,Graduate,No,47871,0,252836,360,1,Urban,11,38,1
A16102,Male,Yes,0,Not Graduate,No,66152,11968,224391,300,1,Urban,7,44,1
A16103,Female,Yes,0,Graduate,No,39194,18732,119371,360,1,Urban,2,55,1
A16104,Male,No,0,Graduate,Yes,17481,13888,214069,300,1,Semiurban,2,44,0
A16105,Male,Yes,0,Graduate,No,46620,0,145948,240,1,Semiurban,8,40,1
A16106,Male,Yes,0,Not Graduate,No,55673,15635,205079,240,0,Semiurban,24,36,0
A16107,Male,No,0,Graduate,No,43754,22575,96026,300,1,Rural,13,39,1
A16108,Male,Yes,1,Graduate,No,42119,14185,128727,180,1,Urban,27,29,1
A16109,Female,Yes,1,Not Graduate,Yes,44536,15554,367891,240,0,Rural,16,37,0
A16110,Female,Yes,2,Graduate,Yes,49631,25199,165900,360,1,Urban,11,30,1
A16111,Male,Yes,2,Not Graduate,No,30525,0,289076,360,1,Urban,21,23,0
A16112,Female,Yes,0,Graduate,No,59920,22364,189930,240,1,Semiurban,11,38,1
A16113,Male,No,1,Graduate,No,10064,18395,103766,360,1,Semiurban,17,31,0
A16114,Male,No,0,Graduate,No,58100,0,113602,360,1,Urban,9,47,1
A16115,Female,No,0,Graduate,Yes,54699,21977,136563,300,1,Semiurban,2,24,0
A16116,Female,No,0,Graduate,No,57455,33061,371658,300,0,Urban,27,55,0
A16117,Female,Yes,0,Graduate,No,21073,18338,181510,360,1,Urban,11,22,0
A16118,Male,Yes,0,Graduate,No,54392,20544,214485,360,1,Semiurban,1,30,1
A16119,Female,Yes,0,Not Graduate,No,41862,4346,254542,300,0,Semiurban,13,40,0
A16120,Male,No,1,Graduate,No,74032,8814,240367,300,1,Rural,8,51,1
A16121,Male,Yes,0,Graduate,Yes,55425,4820,269199,360,1,Semiurban,0,57,0
A16122,Male,Yes,1,Not Graduate,No,32349,18958,157966,300,1,Semiurban,8,37,0
A16123,Female,Yes,0,Graduate,No,24642,9820,105293,360,1,Urban,15,47,1
A16124,Female,Yes,0,Graduate,No,40778,9203,124435,240,1,Semiurban,11,25,1
A16125,Female,Yes,0,Not Graduate,No,62173,22037,77450,360,1,Rural,9,38,1
A16126,Male,No,0,Graduate,Yes,67286,31697,158386,360,1,Rural,13,40,1
A16127,Male,Yes,0,Graduate,No,52720,14123,50000,480,1,Semiurban,22,25,1
A16128,Male,No,1,Graduate,No,51200,0,257967,300,1,Semiurban,22,58,1
A16129,Male,Yes,1,Graduate,No,45019,15401,245767,360,1,Rural,6,39,0
A16130,Male,No,0,Not Graduate,Yes,49679,16915,121962,300,1,Urban,12,29,0
A16131,Female,No,0,Not Graduate,No,68235,23314,89851,240,1,Semiurban,25,38,1
A16132,Male,No,2,Graduate,No,44800,11764,322233,240,0,Urban,18,57,0
A16133,Male,Yes,0,Not Graduate,No,59882,23810,277318,360,1,Urban,16,23,1
A16134,Male,Yes,0,Graduate,Yes,42073,22276,179409,360,1,Urban,24,48,1
A16135,Male,Yes,0,Graduate,No,65199,12019,145990,300,0,Urban,29,23,0
A16136,Male,Yes,1,Not Graduate,Yes,58680,23203,203043,360,1,Urban,11,33,0
A16137,Female,Yes,1,Not Graduate,No,64581,24301,84728,240,1,Rural,2,32,1
A16138,Female,No,1,Graduate,No,78231,4088,223437,360,1,Rural,29,25,1
A16139,Female,Yes,0,Graduate,No,11270,24603,103830,360,1,Semiurban,1,36,1
A16140,Male,Yes,0,Graduate,Yes,61306,13800,50000,240,0,Rural,29,39,0
A16141,Male,Yes,0,Graduate,Yes,57036,12525,134893,240,1,Urban,11,29,1
A16142,Male,No,1,Graduate,No,56712,13920,118793,180,1,Urban,28,47,1
A16143,Female,No,2,Graduate,No,53608,27412,344553,480,1,Semiurban,24,30,1
A16144,Female,Yes,0,Graduate,No,53598,27384,333975,360,1,Rural,20,45,1
A16145,Male,Yes,0,Not Graduate,No,55045,19763,110694,180,1,Semiurban,21,32,1
A16146,Male,No,0,Graduate,No,63589,17695,191992,360,1,Urban,8,29,1
A16147,Male,Yes,0,Graduate,No,62394,13957,147495,300,1,Urban,16,47,1
A16148,Female,Yes,0,Not Graduate,No,49625,41984,347024,240,1,Semiurban,23,58,0
A16149,Female,No,0,Graduate,Yes,47187,8152,54385,480,0,Semiurban,2,46,0
A16150,Male,No,3,Not Graduate,No,50302,10528,237209,240,1,Semiurban,2,53,0
A16151,Male,Yes,0,Graduate,No,43806,18024,302238,360,1,Semiurban,19,48,1
A16152,Male,Yes,0,Graduate,No,76703,5933,156346,360,1,Urban,18,37,1
A16153,Male,Yes,0,Graduate,No,30938,25487,201888,360,1,Rural,16,39,1
A16154,Male,Yes,0,Graduate,No,61246,286,284247,480,1,Semiurban,6,45,1
A16155,Male,Yes,0,Graduate,Yes,61157,7861,111445,240,1,Urban,1,43,1
